date,isin,NIP,ipt,guidance,initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating
2021-03-04,XS2308321962,10.620651329498392,85.0,,0.85,0.1,4.0,0.485,0.19942277132786856,1.3862943611198906,Corporate,Sr Unsecured,950.0,6.856461984594587,A-
2021-03-04,DE000CB0HRY3,2.572408211057572,65.0,50.0,0.65,0.1,4.0,0.485,0.33495693205995786,1.3862943611198906,Financials,Sr Preferred,750.0,6.620073206530356,BBB+
2021-03-04,XS2308322002,25.39403211132283,100.0,,1.0,0.5,7.0,0.685,-0.18235256045063467,1.9459101490553132,Corporate,Sr Unsecured,750.0,6.620073206530356,A-
2021-03-04,AT0000A2QDQ2,2.6058169880768176,,9.0,0.09,0.01,10.0,-0.008000000000000002,0.06766230380185484,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AA+
2021-03-04,DE000A3H3JM4,4.400390969789283,95.0,72.5,0.95,0.75,12.0,0.615,0.5387883396986158,2.4849066497880004,Corporate,Sr Unsecured,1000.0,6.907755278982137,NR
2021-03-08,IT0005437733,1.873006104435586,10.0,,0.1,0.125,12.0,-0.03700000000000003,0.09031493543539489,2.4849066497880004,Financials,Secured,500.0,6.214608098422191,AA-
2021-03-08,FR0014002FB7,0.7471447372041303,4.0,1.0,0.04,0.01,10.0,-0.036,0.0059229105456966,2.302585092994046,Financials,Secured,600.0,6.396929655216146,AAA
2021-03-10,FR0014002G44,5.91625139966744,87.5,62.5,0.875,0.125,5.0,0.44849999999999995,0.37868540488634733,1.6094379124341003,Corporate,Sr Unsecured,700.0,6.551080335043404,BBB+
2021-03-11,XS2317288301,6.436225529526336,75.0,52.5,0.75,0.375,9.0,0.4385,0.15850090838106318,2.1972245773362196,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB+
2021-03-12,AT000B122080,17.067118541937337,150.0,,1.5,0.875,5.0,1.19,0.7881378380308608,1.6094379124341003,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB+
2021-03-12,XS2320438653,7.7773873145289345,85.0,72.5,0.85,0.625,9.0,0.6593000000000001,0.20606779582566814,2.1972245773362196,Corporate,Sr Unsecured,625.0,6.437751649736401,BBB+
2021-03-15,XS2320459063,24.929544166603964,200.0,172.5,2.0,1.75,12.0,1.6179999999999999,1.008052074374151,2.4849066497880004,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB
2021-03-15,XS2320453884,7.932698385589703,75.0,62.5,0.75,0.5,10.0,0.488,0.07341281759595475,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2021-03-16,XS2322289385,15.511593360774128,72.5,55.0,0.725,0.125,6.0,0.39,0.35467964617959197,1.791759469228055,Financials,Sr Preferred,1000.0,6.907755278982137,NR
2021-03-16,DE000BHY0GE9,-4.3315689179569565,,-2.0,-0.02,0.01,6.0,0.275,-0.00575809919807126,1.791759469228055,Financials,Secured,500.0,6.214608098422191,AAA
2021-03-16,XS2314267449,4.52468248778824,107.5,85.0,1.075,0.75,10.0,0.742,0.3888868620446237,2.302585092994046,Corporate,Sr Unsecured,300.0,5.703782474656201,NR
2021-03-16,XS2320539765,1.9163258113515125,,8.0,0.08,0.375,20.0,-0.015000000000000013,0.08842003943304025,2.995732273553991,Financials,Secured,500.0,6.214608098422191,NR
2021-03-16,XS2320789014,2.282636818089854,62.5,50.0,0.625,0.125,5.25,0.4418289020749194,0.23131704994965863,1.6582280766035324,Financials,Sr Preferred,500.0,6.214608098422191,NR
2021-03-17,FI4000496344,0.3154955593997186,,10.0,0.1,0.01,10.0,-0.02799999999999999,0.10656521999522299,2.302585092994046,Financials,Secured,300.0,5.703782474656201,AAA
2021-03-17,DE000A3KNQA0,6.343062013952542,142.5,120.0,1.425,1.25,12.0,1.089,0.5283940772655977,2.4849066497880004,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2021-03-17,DE000A3KNP96,10.03953660190866,117.5,95.0,1.175,0.75,8.0,0.845,0.44549044997222437,2.0794415416798357,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB
2021-03-17,DE000A3KNP88,21.91286145999024,95.0,70.0,0.95,0.125,4.0,0.5155,0.11173337745543221,1.3862943611198906,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB
2021-03-17,SK4000018693,2.0546487208000985,15.0,11.0,0.15,0.01,5.0,0.3350000000000001,0.1388687077701367,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AA
2021-03-18,XS2324321368,-0.5966880231431577,,3.0,0.03,0.05,10.0,-0.010999999999999989,-0.026218927224343408,2.302585092994046,Financials,Secured,750.0,6.620073206530356,AAA
2021-03-18,XS2324321285,10.712677307193005,105.0,,1.05,0.5,6.0,0.735,0.30878761270604466,1.791759469228055,Financials,Sr Non Preferred,1000.0,6.907755278982137,A-
2021-03-18,FI4000496286,21.00964248821837,135.0,110.0,1.35,0.75,7.0,0.9005,0.6893558380725053,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-03-19,XS2324405203,1.6588136129393116,,6.0,0.06,0.01,7.0,0.175,-0.000253173198223583,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2021-03-22,FI4000496468,14.42022728566578,152.5,135.0,1.525,1.0,7.0,1.175,1.1320032578449153,1.9459101490553132,Corporate,Sr Unsecured,200.0,5.298317366548036,NR
2021-03-23,XS2324836878,-3.6497310216413297,75.0,50.0,0.75,0.25,7.0,0.445,-0.6499454951693516,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2021-03-23,BE0002784651,23.599865533246085,145.0,125.0,1.45,1.0,7.0,1.195,1.1084309526701193,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-03-23,FR0014002NR7,1.3452158893397492,60.0,50.0,0.6,0.0,3.5,0.44236270557442076,0.14538045366537097,1.252762968495368,Financials,Sr Unsecured,800.0,6.684611727667927,A-
2021-03-24,XS2322438990,6.374742957539134,112.5,90.0,1.125,0.875,10.0,0.8671,0.3842521237885053,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2021-03-24,XS2323295563,0.8184034037213648,75.0,42.5,0.75,0.046,5.0,0.40099999999999997,0.3038475328344008,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2021-03-25,XS2327420977,7.4873914950278575,87.5,62.5,0.875,0.6,11.5,0.5098718906129035,0.3106009126682177,2.4423470353692043,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2021-03-25,XS2326546434,1.988437225456796,60.0,42.5,0.6,0.01,5.0,0.365,0.03324477123145989,1.6094379124341003,Financials,Sr Unsecured,1500.0,7.313220387090301,A+
2021-03-25,XS2325743990,25.61565354471098,200.0,177.5,2.0,1.375,6.0,1.66,1.2102419948528291,1.791759469228055,Financials,Sr Preferred,500.0,6.214608098422191,BB
2021-03-25,FR0014002QG3,-0.5538625463916951,197.5,,1.975,1.625,8.0,1.77,0.9292280288539893,2.0794415416798357,Corporate,Sr Unsecured,300.0,5.703782474656201,NR
2021-03-26,XS2327298217,3.0017428397876693,60.0,,0.6,0.0,4.0,0.4174,-0.13729684940787773,1.3862943611198906,Corporate,Sr Unsecured,500.0,6.214608098422191,A
2021-03-26,XS2327299298,10.14094446868182,75.0,,0.75,0.25,7.0,0.4495,0.32586746298527447,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,A
2021-03-29,FR0014002S57,1.6672535460372515,60.0,40.0,0.6,0.01,5.0,0.34619999999999995,0.20477508762783292,1.6094379124341003,Financials,Sr Preferred,1650.0,7.408530566894626,A
2021-03-29,DE000A3H25Q2,7.410529859807927,125.0,102.5,1.25,1.3,20.0,0.8501000000000001,0.29793873017836986,2.995732273553991,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2021-03-30,XS2328625723,2.0241782591787816,,4.0,0.04,0.01,5.0,0.32499999999999996,-0.04265599247666544,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AAA
2021-03-30,XS2328418186,5.3740420239659645,100.0,77.5,1.0,0.625,9.0,0.6325,0.42844587451816696,2.1972245773362196,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2021-04-06,XS2331216577,4.204734467835774,75.0,55.0,0.75,0.125,5.0,0.46,0.33348893381290495,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A-
2021-04-06,XS2329143510,5.726252763171422,75.0,55.0,0.75,0.184,5.0,0.5189999999999999,0.20567005978077776,1.6094379124341003,Financials,Sr Unsecured,750.0,6.620073206530356,A-
2021-04-06,XS2329144591,12.722790169017276,90.0,70.0,0.9,0.843,12.0,0.681,-0.03489465188181867,2.4849066497880004,Financials,Sr Unsecured,750.0,6.620073206530356,A-
2021-04-07,XS2331315635,5.927822585618628,60.0,40.0,0.6,0.375,12.0,0.21000000000000005,0.06781451472058081,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2021-04-08,XS2332179725,2.837193242763935,60.0,45.0,0.6,0.05,5.0,0.4049999999999999,0.1797052162430136,1.6094379124341003,Financials,Sr Preferred,500.0,6.214608098422191,A+
2021-04-08,FR0014002X50,0.9545926941632756,,4.0,0.04,0.01,8.0,0.135,0.01791503459274481,2.0794415416798357,Financials,Secured,1500.0,7.313220387090301,AAA
2021-04-09,XS2332186001,7.018798450149325,87.5,62.5,0.875,0.5,8.0,0.595,0.3274772706012689,2.0794415416798357,Corporate,Sr Unsecured,300.0,5.703782474656201,NR
2021-04-12,XS2328981431,14.401183818793644,85.0,62.5,0.85,0.336,6.0,0.571,0.46064000770939734,1.791759469228055,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB+
2021-04-12,XS2328980979,14.135831675758704,70.0,45.0,0.7,0.01,3.0,0.465,0.3090420896347786,1.0986122886681098,Corporate,Sr Unsecured,800.0,6.684611727667927,BBB+
2021-04-13,FR0014003182,0.9848295518879638,85.0,,0.85,0.375,7.0,0.55,0.1392829660922636,1.9459101490553132,Financials,Sr Non Preferred,1000.0,6.907755278982137,A-
2021-04-13,DE000A3H2TQ6,0.4200700206270282,,-2.0,-0.02,0.01,8.0,0.105,-0.005742915218623903,2.0794415416798357,Financials,Secured,1000.0,6.907755278982137,AAA
2021-04-21,XS2332689681,8.043369687812977,90.0,67.5,0.9,0.375,7.5,0.4786275391511276,0.3785159429242196,2.0149030205422647,Corporate,Sr Unsecured,700.0,6.551080335043404,BBB
2021-04-21,XS2332552541,22.60359290378973,215.0,187.5,2.15,1.625,7.0,1.77,0.8976193461958419,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BB+
2021-04-21,XS2332689764,6.4788860357914295,105.0,80.0,1.05,0.75,10.0,0.677,0.4736012575248108,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2021-04-22,XS2337335710,2.5694662698953734,,9.0,0.09,0.01,8.0,0.085,0.0425264593192258,2.0794415416798357,Financials,Secured,1000.0,6.907755278982137,AAA
2021-04-26,DE000BLB6JK8,1.135115686265423,1.0,-3.0,0.01,0.05,10.0,-0.035,0.042776250825347584,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2021-04-26,XS2338355014,2.8667226680105715,145.0,120.0,1.45,1.0,7.0,1.1321,0.8382214093993937,1.9459101490553132,Corporate,Sr Unsecured,550.0,6.309918278226516,BBB
2021-04-27,DE000MHB28J5,1.4277216260379326,,2.0,0.02,0.25,15.0,-0.11099999999999997,0.04130040408892797,2.70805020110221,Financials,Secured,500.0,6.214608098422191,AAA
2021-04-27,DE000LB2V5T1,13.0037752106859,72.5,,0.725,0.375,8.0,0.41,0.047293834446334226,2.0794415416798357,Financials,Sr Non Preferred,500.0,6.214608098422191,A-
2021-04-28,FR0014003BW0,1.4492840499075517,,3.0,0.03,0.01,10.0,-0.094,0.017959443309171694,2.302585092994046,Financials,Secured,1250.0,7.1308988302963465,AAA
2021-04-28,DE000A14J0M9,2.445213544346536,,4.0,0.04,0.125,10.0,0.021000000000000005,0.027959443309171692,2.302585092994046,Financials,Secured,250.0,5.521460917862246,AAA
2021-04-28,XS2338955805,10.208828075479932,60.0,40.0,0.6,0.125,7.0,0.24059999999999998,-0.3885021362318925,1.9459101490553132,Corporate,Sr Unsecured,1000.0,6.907755278982137,A+
2021-05-04,XS2340854848,1.5550479813808566,,3.0,0.03,0.1,10.0,-0.00399999999999999,0.019490316089231737,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2021-05-05,XS2341719503,-2.2990751458182137,,3.0,0.03,0.01,7.0,0.13499999999999998,0.010781745892947645,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2021-05-05,XS2341269970,7.698607614930037,157.5,130.0,1.575,1.125,8.0,1.17,1.1486649562117288,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,NR
2021-05-05,XS2342058117,4.015467431977911,125.0,97.5,1.25,0.625,7.25,0.7299686828860122,0.6379800030045145,1.9810014688665833,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB-
2021-05-06,DK0030485271,14.492777315018108,75.0,50.0,0.75,0.125,5.0,0.4,0.21109396848667497,1.6094379124341003,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB
2021-05-06,XS2342227837,8.753942023522068,137.5,110.0,1.375,1.0,8.0,1.035,0.2860659232245967,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB-
2021-05-06,FR0014003GX7,0.9204818372409348,135.0,105.0,1.35,1.0,10.0,0.8909999999999999,0.9162212613290408,2.302585092994046,Corporate,Sr Unsecured,300.0,5.703782474656201,NR
2021-05-06,XS2342589582,3.8054437714507223,,4.0,0.04,0.125,10.0,0.016000000000000014,0.010031501331008663,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2021-05-07,AT0000A2RAA0,2.6683948938742263,57.5,37.5,0.575,0.125,7.0,0.23,0.16167927871155918,1.9459101490553132,Financials,Sr Preferred,500.0,6.214608098422191,NR
2021-05-10,XS2342706996,10.428908682296774,67.5,,0.675,0.0,5.0,0.26499999999999996,-0.04919829513160472,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-05-10,XS2343540519,3.651203437964009,70.0,42.5,0.7,0.5,12.0,0.24600000000000002,0.20743448584211754,2.4849066497880004,Corporate,Sr Unsecured,600.0,6.396929655216146,A-
2021-05-11,XS2343821794,3.323250874118305,72.5,50.0,0.725,0.0,3.0,0.4050000000000001,0.3341231793151409,1.0986122886681098,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB+
2021-05-11,XS2343822503,2.8334556881181183,102.5,77.5,1.025,0.72,8.0,0.713,0.5952553426327328,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2021-05-11,XS2343822842,6.597247574465012,87.5,67.5,0.875,0.375,5.0,0.61,0.4539826781665215,1.6094379124341003,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2021-05-12,XS2343850033,1.5521221362794235,102.5,85.0,1.025,0.95,10.0,0.7689999999999999,0.4763433223306472,2.302585092994046,Financials,Sr Unsecured,625.0,6.437751649736401,BBB+
2021-05-17,FR0014003MI6,0.3871746040070363,130.0,115.0,1.3,1.375,12.0,1.083,0.551000893710128,2.4849066497880004,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB+
2021-05-17,XS2345315142,3.0090715951454747,160.0,,1.6,1.375,9.0,1.276,0.6130552185115602,2.1972245773362196,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2021-05-17,XS2345982362,5.83702331180097,77.5,,0.775,0.25,5.0,0.475,0.21282092198519248,1.6094379124341003,Financials,Sr Unsecured,1500.0,7.313220387090301,A+
2021-05-17,FR0014003MJ4,-1.6657507420136124,95.0,80.0,0.95,0.75,7.0,0.805,0.10026668614086627,1.9459101490553132,Corporate,Sr Unsecured,650.0,6.476972362889683,BBB+
2021-05-18,DE000SLB4238,4.147538165059405,4.0,4.0,0.04,0.2,10.0,0.014000000000000012,0.016243105635755404,2.302585092994046,Financials,Secured,250.0,5.521460917862246,NR
2021-05-18,AT000B093547,1.9595949286719552,,7.0,0.07,0.5,20.0,-0.07099999999999984,0.05404251974887555,2.995732273553991,Financials,Secured,500.0,6.214608098422191,AAA
2021-05-19,XS2345996743,8.811688616221641,125.0,,1.25,0.875,8.0,0.826,0.6881379672520522,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-05-20,XS2344569038,5.143516272814328,107.5,,1.075,0.875,8.0,0.838,0.3595695231708513,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2021-05-20,XS2346986990,4.389070667332116,55.0,38.5,0.55,0.125,5.25,0.3099469087735366,0.09672534015433452,1.6582280766035324,Financials,Sr Preferred,500.0,6.214608098422191,A+
2021-05-25,FR0014003RH7,0.7505809221055739,8.0,8.0,0.08,0.125,9.5,0.03576144035537093,0.03367386081970467,2.2512917986064953,Financials,Secured,1500.0,7.313220387090301,AAA
2021-05-25,FR0014003Q41,6.279134844614488,60.0,,0.6,0.0,4.5,0.29577551117403067,-0.000461411048859368,1.5040773967762742,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2021-05-25,AT0000A2RK00,6.77604685206407,97.5,,0.975,0.5,5.0,0.7549999999999999,0.5452099170626287,1.6094379124341003,Financials,Sr Preferred,250.0,5.521460917862246,NR
2021-05-25,XS2347367018,-2.0110282221433367,152.5,,1.525,1.375,9.0,1.32,0.805663471322749,2.1972245773362196,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2021-05-26,FR0014003S72,4.179109942670486,117.5,100.0,1.175,1.0,10.0,0.903,0.7342212999128057,2.302585092994046,Corporate,Sr Unsecured,300.0,5.703782474656201,BBB
2021-05-26,XS2348325650,6.259980763423822,95.0,70.0,0.95,1.125,20.0,0.65,0.23663999198027383,2.995732273553991,Corporate,Sr Unsecured,650.0,6.476972362889683,A-
2021-05-26,XS2346124410,4.327700867569023,72.5,55.0,0.725,0.375,8.0,0.42,-0.09383047949797292,2.0794415416798357,Financials,Sr Non Preferred,500.0,6.214608098422191,A-
2021-05-26,XS2348325221,3.69914995165639,60.0,35.0,0.6,0.125,6.5,0.27886801349218815,0.12297028846637352,1.8718021769015913,Corporate,Sr Unsecured,650.0,6.476972362889683,A-
2021-05-26,FR0014003SA0,5.7483033309650775,100.0,80.0,1.0,0.625,7.5,0.7046511936655178,0.22618161200079898,2.0149030205422647,Financials,Sr Non Preferred,1500.0,7.313220387090301,A-
2021-05-26,XS2348638433,6.248356486729095,102.5,84.0,1.025,1.0,12.0,0.7810000000000001,0.30035481667880065,2.4849066497880004,Financials,Sr Non Preferred,1000.0,6.907755278982137,BBB
2021-05-27,XS2348030425,9.009532731891282,55.0,32.5,0.55,0.125,7.0,0.21,0.07701190197995893,1.9459101490553132,Corporate,Sr Unsecured,650.0,6.476972362889683,AA-
2021-05-27,XS2348030268,2.561477840031543,45.0,22.5,0.45,0.0,3.0,0.395,-0.011503726678998814,1.0986122886681098,Corporate,Sr Unsecured,650.0,6.476972362889683,AA-
2021-06-01,XS2351092478,4.983960460059741,82.5,57.5,0.825,0.625,10.0,0.508,0.37510809104194626,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2021-06-01,BE6328785207,2.041099029837293,80.0,62.0,0.8,0.375,6.0,0.55,0.101984497112712,1.791759469228055,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB+
2021-06-01,DE000A3E5L98,6.2939373385355,62.5,42.5,0.625,0.25,7.0,0.345,0.2768080070623996,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-06-01,XS2351089508,0.1610276351567888,12.0,12.0,0.12,0.05,8.0,0.07500000000000001,0.05346734488487275,2.0794415416798357,Financials,Secured,1250.0,7.1308988302963465,AAA
2021-06-02,XS2351220814,17.926181582027965,107.5,90.0,1.075,0.75,8.0,0.785,0.44248568750644907,2.0794415416798357,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB+
2021-06-02,XS2350746215,-0.5909224503716404,62.5,45.0,0.625,0.625,12.0,0.392,0.26919509369156475,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,AA-
2021-06-02,XS2350744434,2.659079695576091,77.5,55.0,0.775,0.992,20.0,0.4970000000000001,0.34690972641533435,2.995732273553991,Corporate,Sr Unsecured,650.0,6.476972362889683,AA-
2021-06-02,XS2350632472,9.15152909867668,52.5,35.0,0.525,0.25,8.0,0.28500000000000003,0.2618941902847911,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,AA-
2021-06-02,XS2348408514,14.538320718418555,120.0,97.5,1.2,1.0,10.0,0.89,0.29177922090498987,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A
2021-06-02,XS2350621863,-0.7965901200913792,45.0,27.5,0.45,0.0,5.0,0.265,0.20900261233303916,1.6094379124341003,Corporate,Sr Unsecured,1250.0,7.1308988302963465,AA-
2021-06-07,XS2344735811,8.557745988568763,75.0,55.0,0.75,0.375,7.0,0.48,0.25387904882019413,1.9459101490553132,Corporate,Sr Unsecured,1000.0,6.907755278982137,NR
2021-06-07,DE000A3KSGM5,9.52723691002006,67.5,42.5,0.675,0.0,3.0,0.405,0.24962906016236008,1.0986122886681098,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2021-06-07,FR0014003Z81,7.931006506792167,80.0,52.5,0.8,0.107,4.0,0.44199999999999995,0.36757582928092264,1.3862943611198906,Corporate,Sr Unsecured,400.0,5.991464547107982,BBB
2021-06-07,BE0002803840,8.212146211796762,62.5,50.0,0.625,0.25,7.0,0.355,0.22517179536718637,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2021-06-08,XS2353182020,6.11891108465746,65.0,45.0,0.65,0.0,6.0,0.195,0.22185381942511762,1.791759469228055,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2021-06-08,XS2353312254,1.2792847252387665,10.0,8.0,0.1,0.125,10.0,0.025999999999999995,0.0404251013957791,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2021-06-08,XS2353182376,9.16547775878568,100.0,70.0,1.0,0.875,15.0,0.512,0.5333972747073513,2.70805020110221,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2021-06-08,XS2353182293,4.564641361691279,80.0,55.0,0.8,0.5,9.0,0.47,0.31787433367606466,2.1972245773362196,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB+
2021-06-08,XS2353366268,3.067197699498787,142.5,117.5,1.425,0.875,7.0,0.99,0.6722387804479508,1.9459101490553132,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB-
2021-06-09,XS2354246816,8.078444040098447,82.5,65.0,0.825,0.375,7.0,0.52,0.18154824298867162,1.9459101490553132,Financials,Sr Non Preferred,500.0,6.214608098422191,A
2021-06-09,XS2354444023,8.958010117750499,70.0,45.0,0.7,0.0,5.0,0.285,0.38739082116623125,1.6094379124341003,Corporate,Sr Unsecured,750.0,6.620073206530356,NR
2021-06-09,XS2354444379,4.944991738997875,125.0,100.0,1.25,1.125,12.0,0.9339999999999999,0.5578910380513311,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2021-06-09,XS2354569407,7.321273900238688,100.0,75.0,1.0,0.5,8.0,0.5650000000000001,0.5276455357788569,2.0794415416798357,Corporate,Sr Unsecured,750.0,6.620073206530356,NR
