,Instrument,Date,Bid Yield
90,XS0991099630,2019-01-09T00:00:00Z,1.153
91,XS0991099630,2019-01-10T00:00:00Z,1.158
92,XS0991099630,2019-01-11T00:00:00Z,1.128
93,XS0991099630,2019-01-14T00:00:00Z,1.114
94,XS0991099630,2019-01-15T00:00:00Z,1.115
95,XS0991099630,2019-01-16T00:00:00Z,1.094
96,XS0991099630,2019-01-17T00:00:00Z,1.105
97,XS0991099630,2019-01-18T00:00:00Z,1.117
98,XS0991099630,2019-01-21T00:00:00Z,1.1
99,XS0991099630,2019-01-22T00:00:00Z,1.086
100,XS0991099630,2019-01-23T00:00:00Z,1.081
101,XS0991099630,2019-01-24T00:00:00Z,1.133
102,XS0991099630,2019-01-25T00:00:00Z,1.117
103,XS0991099630,2019-01-28T00:00:00Z,1.095
104,XS0991099630,2019-01-29T00:00:00Z,1.065
105,XS0991099630,2019-01-30T00:00:00Z,1.075
106,XS0991099630,2019-01-31T00:00:00Z,1.015
107,XS0991099630,2019-02-01T00:00:00Z,1.023
108,XS0991099630,2019-02-04T00:00:00Z,1.006
109,XS0991099630,2019-02-05T00:00:00Z,0.963
110,XS0991099630,2019-02-06T00:00:00Z,0.934
111,XS0991099630,2019-02-07T00:00:00Z,0.876
112,XS0991099630,2019-02-08T00:00:00Z,0.884
113,XS0991099630,2019-02-11T00:00:00Z,0.892
114,XS0991099630,2019-02-12T00:00:00Z,0.902
115,XS0991099630,2019-02-13T00:00:00Z,0.897
116,XS0991099630,2019-02-14T00:00:00Z,0.876
117,XS1606633912,2019-01-09T00:00:00Z,0.415
118,XS1606633912,2019-01-10T00:00:00Z,0.426
119,XS1606633912,2019-01-11T00:00:00Z,0.399
120,XS1606633912,2019-01-14T00:00:00Z,0.373
121,XS1606633912,2019-01-15T00:00:00Z,0.36
122,XS1606633912,2019-01-16T00:00:00Z,0.377
123,XS1606633912,2019-01-17T00:00:00Z,0.371
124,XS1606633912,2019-01-18T00:00:00Z,0.405
125,XS1606633912,2019-01-21T00:00:00Z,0.382
126,XS1606633912,2019-01-22T00:00:00Z,0.369
127,XS1606633912,2019-01-23T00:00:00Z,0.357
128,XS1606633912,2019-01-24T00:00:00Z,0.345
129,XS1606633912,2019-01-25T00:00:00Z,0.357
130,XS1606633912,2019-01-28T00:00:00Z,0.35
131,XS1606633912,2019-01-29T00:00:00Z,0.322
132,XS1606633912,2019-01-30T00:00:00Z,0.29
133,XS1606633912,2019-01-31T00:00:00Z,0.292
134,XS1606633912,2019-02-01T00:00:00Z,0.269
135,XS1606633912,2019-02-04T00:00:00Z,0.279
136,XS1606633912,2019-02-05T00:00:00Z,0.284
137,XS1606633912,2019-02-06T00:00:00Z,0.25
138,XS1606633912,2019-02-07T00:00:00Z,0.203
139,XS1606633912,2019-02-08T00:00:00Z,0.228
140,XS1606633912,2019-02-11T00:00:00Z,0.204
141,XS1606633912,2019-02-12T00:00:00Z,0.213
142,XS1606633912,2019-02-13T00:00:00Z,0.227
143,XS1606633912,2019-02-14T00:00:00Z,0.186
144,XS1606633912,2019-02-15T00:00:00Z,0.216
145,XS1606633912,2019-02-18T00:00:00Z,0.215
146,XS1495631993,2018-06-25T00:00:00Z,0.728
147,XS1495631993,2018-06-26T00:00:00Z,0.733
148,XS1495631993,2018-06-27T00:00:00Z,0.73
149,XS1495631993,2018-06-28T00:00:00Z,0.729
150,XS1495631993,2018-06-29T00:00:00Z,0.709
151,XS1495631993,2018-07-02T00:00:00Z,0.717
152,XS1495631993,2018-07-03T00:00:00Z,0.713
153,XS1495631993,2018-07-04T00:00:00Z,0.724
154,XS1495631993,2018-07-05T00:00:00Z,0.702
155,XS1495631993,2018-07-06T00:00:00Z,0.71
156,XS1495631993,2018-07-09T00:00:00Z,0.706
157,XS1495631993,2018-07-10T00:00:00Z,0.723
158,XS1495631993,2018-07-11T00:00:00Z,0.715
159,XS1495631993,2018-07-12T00:00:00Z,0.722
160,XS1495631993,2018-07-13T00:00:00Z,0.701
161,XS1495631993,2018-07-16T00:00:00Z,0.709
162,XS1495631993,2018-07-17T00:00:00Z,0.707
163,XS1495631993,2018-07-18T00:00:00Z,0.704
164,XS1495631993,2018-07-19T00:00:00Z,0.692
165,XS1495631993,2018-07-20T00:00:00Z,0.719
166,XS1495631993,2018-07-23T00:00:00Z,0.746
167,XS1495631993,2018-07-24T00:00:00Z,0.731
168,XS1495631993,2018-07-25T00:00:00Z,0.743
169,XS1495631993,2018-07-26T00:00:00Z,0.75
170,XS1495631993,2018-07-27T00:00:00Z,0.752
171,XS1495631993,2018-07-30T00:00:00Z,0.77
172,XS1495631993,2018-07-31T00:00:00Z,0.771
173,XS1495631993,2018-08-01T00:00:00Z,0.797
174,XS1495631993,2018-08-02T00:00:00Z,0.782
175,XS1495631993,2018-08-03T00:00:00Z,0.743
176,XS1750974658,2019-04-17T00:00:00Z,0.52
177,XS1750974658,2019-04-18T00:00:00Z,0.47
178,XS1750974658,2019-04-18T00:00:00Z,0.47
179,XS1750974658,2019-04-18T00:00:00Z,0.47
180,XS1750974658,2019-04-23T00:00:00Z,0.488
181,XS1750974658,2019-04-24T00:00:00Z,0.436
182,XS1750974658,2019-04-25T00:00:00Z,0.448
183,XS1750974658,2019-04-26T00:00:00Z,0.431
184,XS1750974658,2019-04-29T00:00:00Z,0.447
185,XS1750974658,2019-04-30T00:00:00Z,0.447
186,XS1750974658,2019-04-30T00:00:00Z,0.447
187,XS1750974658,2019-05-02T00:00:00Z,0.444
188,XS1750974658,2019-05-03T00:00:00Z,0.458
189,XS1750974658,2019-05-06T00:00:00Z,0.43
190,XS1750974658,2019-05-07T00:00:00Z,0.389
191,XS1750974658,2019-05-08T00:00:00Z,0.388
192,XS1750974658,2019-05-09T00:00:00Z,0.397
193,XS1750974658,2019-05-10T00:00:00Z,0.393
194,XS1750974658,2019-05-13T00:00:00Z,0.37
195,XS1750974658,2019-05-14T00:00:00Z,0.363
196,XS1750974658,2019-05-15T00:00:00Z,0.34
197,XS1750974658,2019-05-16T00:00:00Z,0.348
198,XS1750974658,2019-05-17T00:00:00Z,0.33
199,XS1750974658,2019-05-20T00:00:00Z,0.336
200,XS1750974658,2019-05-21T00:00:00Z,0.352
201,XS1750974658,2019-05-22T00:00:00Z,0.337
202,XS1750974658,2019-05-23T00:00:00Z,0.318
203,XS1750974658,2019-05-24T00:00:00Z,0.325
204,XS1750974658,2019-05-27T00:00:00Z,0.296
205,XS1750974658,2019-08-15T00:00:00Z,-0.365
206,XS1750974658,2019-08-16T00:00:00Z,-0.38
207,XS1750974658,2019-08-19T00:00:00Z,-0.321
208,XS1750974658,2019-08-20T00:00:00Z,-0.341
209,XS1750974658,2019-08-21T00:00:00Z,-0.316
210,XS1750974658,2019-08-22T00:00:00Z,-0.27
211,XS1750974658,2019-08-23T00:00:00Z,-0.282
212,XS1750974658,2019-08-26T00:00:00Z,-0.28
213,XS1750974658,2019-08-27T00:00:00Z,-0.337
214,XS1750974658,2019-08-28T00:00:00Z,-0.358
215,XS1750974658,2019-08-29T00:00:00Z,-0.339
216,XS1750974658,2019-08-30T00:00:00Z,-0.338
217,XS1750974658,2019-09-02T00:00:00Z,-0.331
218,XS1750974658,2019-09-03T00:00:00Z,-0.346
219,XS1750974658,2019-09-04T00:00:00Z,-0.303
220,XS1750974658,2019-09-05T00:00:00Z,-0.222
221,XS1750974658,2019-09-06T00:00:00Z,-0.268
222,XS1750974658,2019-09-09T00:00:00Z,-0.234
223,XS1750974658,2019-09-10T00:00:00Z,-0.206
224,XS1750974658,2019-09-11T00:00:00Z,-0.202
225,XS1750974658,2019-09-12T00:00:00Z,-0.171
226,XS1750974658,2019-09-13T00:00:00Z,-0.077
227,XS1750974658,2019-09-16T00:00:00Z,-0.116
228,XS1750974658,2019-09-17T00:00:00Z,-0.144
229,XS1750974658,2019-09-18T00:00:00Z,-0.163
230,XS1750974658,2019-09-19T00:00:00Z,-0.175
231,XS1750974658,2019-09-20T00:00:00Z,-0.17
232,XS1750974658,2019-09-23T00:00:00Z,-0.235
233,XS1750974658,2019-09-24T00:00:00Z,-0.255
234,AT0000A2A6W3,2019-12-18T00:00:00Z,0.166
235,AT0000A2A6W3,2019-12-19T00:00:00Z,0.171
236,AT0000A2A6W3,2019-12-20T00:00:00Z,0.173
237,AT0000A2A6W3,2019-12-23T00:00:00Z,0.183
238,AT0000A2A6W3,2019-12-23T00:00:00Z,0.183
239,AT0000A2A6W3,2019-12-23T00:00:00Z,0.183
240,AT0000A2A6W3,2019-12-23T00:00:00Z,0.183
241,AT0000A2A6W3,2019-12-27T00:00:00Z,0.166
242,AT0000A2A6W3,2019-12-30T00:00:00Z,0.231
243,AT0000A2A6W3,2019-12-31T00:00:00Z,0.233
244,AT0000A2A6W3,2019-12-31T00:00:00Z,0.233
245,AT0000A2A6W3,2020-01-02T00:00:00Z,0.185
246,AT0000A2A6W3,2020-01-03T00:00:00Z,0.126
247,AT0000A2A6W3,2020-01-06T00:00:00Z,0.131
248,AT0000A2A6W3,2020-01-07T00:00:00Z,0.119
249,AT0000A2A6W3,2020-01-08T00:00:00Z,0.149
250,AT0000A2A6W3,2020-01-09T00:00:00Z,0.178
251,AT0000A2A6W3,2020-01-10T00:00:00Z,0.168
252,AT0000A2A6W3,2020-01-13T00:00:00Z,0.203
253,AT0000A2A6W3,2020-01-14T00:00:00Z,0.195
254,AT0000A2A6W3,2020-01-15T00:00:00Z,0.167
255,AT0000A2A6W3,2020-01-16T00:00:00Z,0.155
256,AT0000A2A6W3,2020-01-17T00:00:00Z,0.156
257,AT0000A2A6W3,2020-01-20T00:00:00Z,0.151
258,AT0000A2A6W3,2020-01-21T00:00:00Z,0.121
259,AT0000A2A6W3,2020-01-22T00:00:00Z,0.113
260,AT0000A2A6W3,2020-01-23T00:00:00Z,0.071
261,AT0000A2A6W3,2020-01-24T00:00:00Z,0.034
262,AT0000A2A6W3,2020-01-27T00:00:00Z,-0.008
263,XS1982725159,2020-08-20T00:00:00Z,0.064
264,XS1982725159,2020-08-21T00:00:00Z,0.056
265,XS1982725159,2020-08-24T00:00:00Z,0.069
266,XS1982725159,2020-08-25T00:00:00Z,0.093
267,XS1982725159,2020-08-26T00:00:00Z,0.105
268,XS1982725159,2020-08-27T00:00:00Z,0.106
269,XS1982725159,2020-08-28T00:00:00Z,0.095
270,XS1982725159,2020-08-31T00:00:00Z,0.105
271,XS1982725159,2020-09-01T00:00:00Z,0.075
272,XS1982725159,2020-09-02T00:00:00Z,0.037
273,XS1982725159,2020-09-03T00:00:00Z,0.034
274,XS1982725159,2020-09-04T00:00:00Z,0.045
275,XS1982725159,2020-09-07T00:00:00Z,0.042
276,XS1982725159,2020-09-08T00:00:00Z,0.032
277,XS1982725159,2020-09-09T00:00:00Z,0.06
278,XS1982725159,2020-09-10T00:00:00Z,0.057
279,XS1982725159,2020-09-11T00:00:00Z,0.012
280,XS1982725159,2020-09-14T00:00:00Z,0.0
281,XS1982725159,2020-09-15T00:00:00Z,0.007
282,XS1982725159,2020-09-16T00:00:00Z,0.004
283,XS1982725159,2020-09-17T00:00:00Z,-0.018
284,XS1982725159,2020-09-18T00:00:00Z,-0.017
285,XS1982725159,2020-09-21T00:00:00Z,-0.025
286,XS1982725159,2020-09-22T00:00:00Z,-0.02
287,XS1982725159,2020-09-23T00:00:00Z,-0.021
288,XS1982725159,2020-09-24T00:00:00Z,0.006
289,XS1982725159,2020-09-25T00:00:00Z,-0.005
290,XS1982725159,2020-09-28T00:00:00Z,-0.014
291,XS1982725159,2020-09-29T00:00:00Z,-0.019
292,AT0000A2JAF6,2020-10-19T00:00:00Z,-0.06
293,AT0000A2JAF6,2020-10-20T00:00:00Z,-0.042
294,AT0000A2JAF6,2020-10-21T00:00:00Z,-0.04
295,AT0000A2JAF6,2020-10-22T00:00:00Z,-0.012
296,AT0000A2JAF6,2020-10-23T00:00:00Z,-0.026
297,AT0000A2JAF6,2020-10-26T00:00:00Z,-0.024
298,AT0000A2JAF6,2020-10-27T00:00:00Z,-0.04
299,AT0000A2JAF6,2020-10-28T00:00:00Z,-0.017
300,AT0000A2JAF6,2020-10-29T00:00:00Z,-0.014
301,AT0000A2JAF6,2020-10-30T00:00:00Z,0.011
302,AT0000A2JAF6,2020-11-02T00:00:00Z,-0.001
303,AT0000A2JAF6,2020-11-03T00:00:00Z,0.006
304,AT0000A2JAF6,2020-11-04T00:00:00Z,-0.013
305,AT0000A2JAF6,2020-11-05T00:00:00Z,-0.033
306,AT0000A2JAF6,2020-11-06T00:00:00Z,-0.031
307,AT0000A2JAF6,2020-11-09T00:00:00Z,0.026
308,AT0000A2JAF6,2020-11-10T00:00:00Z,0.051
309,AT0000A2JAF6,2020-11-11T00:00:00Z,0.012
310,AT0000A2JAF6,2020-11-12T00:00:00Z,0.025
311,AT0000A2JAF6,2020-11-13T00:00:00Z,0.02
312,AT0000A2JAF6,2020-11-16T00:00:00Z,0.005
313,AT0000A2JAF6,2020-11-17T00:00:00Z,-0.016
314,AT0000A2JAF6,2020-11-18T00:00:00Z,-0.02
315,AT0000A2JAF6,2020-11-19T00:00:00Z,-0.023
316,AT0000A2JAF6,2020-11-20T00:00:00Z,-0.04
317,AT0000A2JAF6,2020-11-23T00:00:00Z,-0.035
318,AT0000A2JAF6,2020-11-24T00:00:00Z,-0.03
319,AT0000A2JAF6,2020-11-25T00:00:00Z,-0.029
320,AT0000A2JAF6,2020-11-26T00:00:00Z,-0.04
321,AT0000A2JAF6,2020-11-27T00:00:00Z,-0.044
322,AT0000A2KW37,2020-12-28T00:00:00Z,0.184
323,AT0000A2KW37,2020-12-29T00:00:00Z,0.162
324,AT0000A2KW37,2020-12-30T00:00:00Z,0.151
325,AT0000A2KW37,2020-12-31T00:00:00Z,0.174
326,AT0000A2KW37,2020-12-31T00:00:00Z,0.174
327,AT0000A2KW37,2021-01-04T00:00:00Z,0.125
328,AT0000A2KW37,2021-01-05T00:00:00Z,0.131
329,AT0000A2KW37,2021-01-06T00:00:00Z,0.158
330,AT0000A2KW37,2021-01-07T00:00:00Z,0.154
331,AT0000A2KW37,2021-01-08T00:00:00Z,0.24
332,AT0000A2KW37,2021-01-11T00:00:00Z,0.166
333,AT0000A2KW37,2021-01-12T00:00:00Z,0.205
334,AT0000A2KW37,2021-01-13T00:00:00Z,0.166
335,AT0000A2KW37,2021-01-14T00:00:00Z,0.131
336,AT0000A2KW37,2021-01-15T00:00:00Z,0.139
337,AT0000A2KW37,2021-01-18T00:00:00Z,0.166
338,AT0000A2KW37,2021-01-19T00:00:00Z,0.148
339,AT0000A2KW37,2021-01-20T00:00:00Z,0.128
340,AT0000A2KW37,2021-01-21T00:00:00Z,0.145
341,AT0000A2KW37,2021-01-22T00:00:00Z,0.135
342,AT0000A2KW37,2021-01-25T00:00:00Z,0.102
343,AT0000A2KW37,2021-01-26T00:00:00Z,0.121
344,AT0000A2KW37,2021-01-27T00:00:00Z,0.111
345,AT0000A2KW37,2021-01-28T00:00:00Z,0.125
346,AT0000A2KW37,2021-01-29T00:00:00Z,0.156
347,AT0000A2KW37,2021-02-01T00:00:00Z,0.212
348,AT0000A2KW37,2021-02-02T00:00:00Z,0.147
349,AT0000A2KW37,2021-02-03T00:00:00Z,0.157
350,AT0000A2KW37,2021-02-04T00:00:00Z,0.163
351,AT0000A2KW37,2021-02-05T00:00:00Z,0.168
352,AT0000A2AYL3,2021-02-12T00:00:00Z,-0.296
353,AT0000A2AYL3,2021-02-15T00:00:00Z,-0.267
354,AT0000A2AYL3,2021-02-16T00:00:00Z,-0.253
355,AT0000A2AYL3,2021-02-17T00:00:00Z,-0.268
356,AT0000A2AYL3,2021-02-18T00:00:00Z,-0.251
357,AT0000A2AYL3,2021-02-19T00:00:00Z,-0.229
358,AT0000A2AYL3,2021-02-22T00:00:00Z,-0.247
359,AT0000A2AYL3,2021-02-23T00:00:00Z,-0.265
360,AT0000A2AYL3,2021-02-24T00:00:00Z,-0.236
361,AT0000A2AYL3,2021-02-25T00:00:00Z,-0.184
362,AT0000A2AYL3,2021-02-26T00:00:00Z,-0.19
363,AT0000A2AYL3,2021-03-01T00:00:00Z,-0.243
364,AT0000A2AYL3,2021-03-02T00:00:00Z,-0.275
365,AT0000A2AYL3,2021-03-03T00:00:00Z,-0.226
366,AT0000A2AYL3,2021-03-04T00:00:00Z,-0.253
367,AT0000A2AYL3,2021-03-05T00:00:00Z,-0.246
368,AT0000A2AYL3,2021-03-08T00:00:00Z,-0.221
369,AT0000A2AYL3,2021-03-09T00:00:00Z,-0.249
370,AT0000A2AYL3,2021-03-10T00:00:00Z,-0.242
371,AT0000A2AYL3,2021-03-11T00:00:00Z,-0.25
372,AT0000A2AYL3,2021-03-12T00:00:00Z,-0.242
373,AT0000A2AYL3,2021-03-15T00:00:00Z,-0.261
374,AT0000A2AYL3,2021-03-16T00:00:00Z,-0.265
375,AT0000A2AYL3,2021-03-17T00:00:00Z,-0.236
376,AT0000A2AYL3,2021-03-18T00:00:00Z,-0.229
377,AT0000A2AYL3,2021-03-19T00:00:00Z,-0.25
378,AT0000A2AYL3,2021-03-22T00:00:00Z,-0.252
379,AT0000A2AYL3,2021-03-23T00:00:00Z,-0.27
380,AT0000A2AYL3,2021-03-24T00:00:00Z,-0.289
381,AT0000A2KW37,2021-04-19T00:00:00Z,0.343
382,AT0000A2KW37,2021-04-20T00:00:00Z,0.305
383,AT0000A2KW37,2021-04-21T00:00:00Z,0.317
384,AT0000A2KW37,2021-04-22T00:00:00Z,0.302
385,AT0000A2KW37,2021-04-23T00:00:00Z,0.324
386,AT0000A2KW37,2021-04-26T00:00:00Z,0.33
387,AT0000A2KW37,2021-04-27T00:00:00Z,0.338
388,AT0000A2KW37,2021-04-28T00:00:00Z,0.347
389,AT0000A2KW37,2021-04-29T00:00:00Z,0.345
390,AT0000A2KW37,2021-04-30T00:00:00Z,0.338
391,AT0000A2KW37,2021-05-03T00:00:00Z,0.354
392,AT0000A2KW37,2021-05-04T00:00:00Z,0.303
393,AT0000A2KW37,2021-05-05T00:00:00Z,0.319
394,AT0000A2KW37,2021-05-06T00:00:00Z,0.316
395,AT0000A2KW37,2021-05-07T00:00:00Z,0.326
396,AT0000A2KW37,2021-05-10T00:00:00Z,0.322
397,AT0000A2KW37,2021-05-11T00:00:00Z,0.37
398,AT0000A2KW37,2021-05-12T00:00:00Z,0.401
399,AT0000A2KW37,2021-05-13T00:00:00Z,0.395
400,AT0000A2KW37,2021-05-14T00:00:00Z,0.391
401,AT0000A2KW37,2021-05-17T00:00:00Z,0.393
402,AT0000A2KW37,2021-05-18T00:00:00Z,0.433
403,AT0000A2KW37,2021-05-19T00:00:00Z,0.426
404,AT0000A2KW37,2021-05-20T00:00:00Z,0.45
405,AT0000A2KW37,2021-05-21T00:00:00Z,0.39
406,AT0000A2KW37,2021-05-24T00:00:00Z,0.412
407,AT0000A2KW37,2021-05-25T00:00:00Z,0.353
408,AT0000A2KW37,2021-05-26T00:00:00Z,0.359
409,AT0000A2KW37,2021-05-27T00:00:00Z,0.34
410,XS2176710510,2021-05-27T00:00:00Z,-0.116
411,XS2176710510,2021-05-28T00:00:00Z,-0.121
412,XS2176710510,2021-05-31T00:00:00Z,-0.12
413,XS2176710510,2021-06-01T00:00:00Z,-0.117
414,XS2176710510,2021-06-02T00:00:00Z,-0.142
415,XS2176710510,2021-06-03T00:00:00Z,-0.121
416,XS2176710510,2021-06-04T00:00:00Z,-0.14
417,XS2176710510,2021-06-07T00:00:00Z,-0.134
418,XS2176710510,2021-06-08T00:00:00Z,-0.138
419,XS2176710510,2021-06-09T00:00:00Z,-0.156
420,XS2176710510,2021-06-10T00:00:00Z,-0.16
421,XS2176710510,2021-06-11T00:00:00Z,-0.177
422,XS2176710510,2021-06-14T00:00:00Z,-0.163
423,XS2176710510,2021-06-15T00:00:00Z,-0.143
424,XS2176710510,2021-06-16T00:00:00Z,-0.15
425,XS2176710510,2021-06-17T00:00:00Z,-0.146
426,XS2176710510,2021-06-18T00:00:00Z,-0.134
427,XS2176710510,2021-06-21T00:00:00Z,-0.12
428,XS2176710510,2021-06-22T00:00:00Z,-0.117
429,XS2176710510,2021-06-23T00:00:00Z,-0.129
430,XS2176710510,2021-06-24T00:00:00Z,-0.128
431,XS2176710510,2021-06-25T00:00:00Z,-0.106
432,XS2176710510,2021-06-28T00:00:00Z,-0.121
433,XS2176710510,2021-06-29T00:00:00Z,-0.112
434,XS2176710510,2021-06-30T00:00:00Z,-0.135
435,XS2176710510,2021-07-01T00:00:00Z,-0.129
436,XS2176710510,2021-07-02T00:00:00Z,-0.147
437,XS2176710510,2021-07-05T00:00:00Z,-0.141
438,XS2176710510,2021-07-06T00:00:00Z,-0.176
439,XS2176710510,2021-08-13T00:00:00Z,-0.279
440,XS2176710510,2021-08-16T00:00:00Z,-0.279
441,XS2176710510,2021-08-17T00:00:00Z,-0.276
442,XS2176710510,2021-08-18T00:00:00Z,-0.289
443,XS2176710510,2021-08-19T00:00:00Z,-0.286
444,XS2176710510,2021-08-20T00:00:00Z,-0.296
445,XS2176710510,2021-08-23T00:00:00Z,-0.289
446,XS2176710510,2021-08-24T00:00:00Z,-0.291
447,XS2176710510,2021-08-25T00:00:00Z,-0.262
448,XS2176710510,2021-08-26T00:00:00Z,-0.255
449,XS2176710510,2021-08-27T00:00:00Z,-0.255
450,XS2176710510,2021-08-30T00:00:00Z,-0.262
451,XS2176710510,2021-08-31T00:00:00Z,-0.234
452,XS2176710510,2021-09-01T00:00:00Z,-0.233
453,XS2176710510,2021-09-02T00:00:00Z,-0.237
454,XS2176710510,2021-09-03T00:00:00Z,-0.219
455,XS2176710510,2021-09-06T00:00:00Z,-0.22
456,XS2176710510,2021-09-07T00:00:00Z,-0.188
457,XS2176710510,2021-09-08T00:00:00Z,-0.188
458,XS2176710510,2021-09-09T00:00:00Z,-0.211
459,XS2176710510,2021-09-10T00:00:00Z,-0.189
460,XS2176710510,2021-09-13T00:00:00Z,-0.19
461,XS2176710510,2021-09-14T00:00:00Z,-0.196
462,XS2176710510,2021-09-15T00:00:00Z,-0.175
463,XS2176710510,2021-09-16T00:00:00Z,-0.167
464,XS2176710510,2021-09-17T00:00:00Z,-0.15
465,XS2176710510,2021-09-20T00:00:00Z,-0.161
466,XS2176710510,2021-09-21T00:00:00Z,-0.167
467,XS2176710510,2021-09-22T00:00:00Z,-0.168
468,AT0000A2RAA0,2021-08-18T00:00:00Z,0.014
469,AT0000A2RAA0,2021-08-19T00:00:00Z,0.01
470,AT0000A2RAA0,2021-08-20T00:00:00Z,0.012
471,AT0000A2RAA0,2021-08-23T00:00:00Z,0.017
472,AT0000A2RAA0,2021-08-24T00:00:00Z,0.017
473,AT0000A2RAA0,2021-08-25T00:00:00Z,0.054
474,AT0000A2RAA0,2021-08-26T00:00:00Z,0.068
475,AT0000A2RAA0,2021-08-27T00:00:00Z,0.057
476,AT0000A2RAA0,2021-08-30T00:00:00Z,0.047
477,AT0000A2RAA0,2021-08-31T00:00:00Z,0.098
478,AT0000A2RAA0,2021-09-01T00:00:00Z,0.1
479,AT0000A2RAA0,2021-09-02T00:00:00Z,0.084
480,AT0000A2RAA0,2021-09-03T00:00:00Z,0.101
481,AT0000A2RAA0,2021-09-06T00:00:00Z,0.099
482,AT0000A2RAA0,2021-09-07T00:00:00Z,0.184
483,AT0000A2RAA0,2021-09-08T00:00:00Z,0.187
484,AT0000A2RAA0,2021-09-09T00:00:00Z,0.158
485,AT0000A2RAA0,2021-09-10T00:00:00Z,0.18
486,AT0000A2RAA0,2021-09-13T00:00:00Z,0.204
487,AT0000A2RAA0,2021-09-14T00:00:00Z,0.192
488,AT0000A2RAA0,2021-09-15T00:00:00Z,0.188
489,AT0000A2RAA0,2021-09-16T00:00:00Z,0.194
490,AT0000A2RAA0,2021-09-17T00:00:00Z,0.21
491,AT0000A2RAA0,2021-09-20T00:00:00Z,0.189
492,AT0000A2RAA0,2021-09-21T00:00:00Z,0.218
493,AT0000A2RAA0,2021-09-22T00:00:00Z,0.214
494,AT0000A2RAA0,2021-09-23T00:00:00Z,0.247
495,AT0000A2RAA0,2021-09-24T00:00:00Z,0.265
496,AT0000A2RAA0,2021-09-27T00:00:00Z,0.264
497,XS1750974658,2021-12-15T00:00:00Z,-0.068
498,XS1750974658,2021-12-16T00:00:00Z,-0.067
499,XS1750974658,2021-12-17T00:00:00Z,-0.095
500,XS1750974658,2021-12-20T00:00:00Z,-0.083
501,XS1750974658,2021-12-21T00:00:00Z,-0.046
502,XS1750974658,2021-12-22T00:00:00Z,-0.018
503,XS1750974658,2021-12-23T00:00:00Z,0.018
504,XS1750974658,2021-12-24T00:00:00Z,0.027
505,XS1750974658,2021-12-27T00:00:00Z,0.029
506,XS1750974658,2021-12-28T00:00:00Z,0.049
507,XS1750974658,2021-12-29T00:00:00Z,0.08
508,XS1750974658,2021-12-30T00:00:00Z,0.082
509,XS1750974658,2021-12-31T00:00:00Z,0.075
510,XS1750974658,2022-01-03T00:00:00Z,0.08
511,XS1750974658,2022-01-04T00:00:00Z,0.099
512,XS1750974658,2022-01-05T00:00:00Z,0.089
513,XS1750974658,2022-01-06T00:00:00Z,0.106
514,XS1750974658,2022-01-07T00:00:00Z,0.138
515,XS1750974658,2022-01-10T00:00:00Z,0.146
516,XS1750974658,2022-01-11T00:00:00Z,0.162
517,XS1750974658,2022-01-12T00:00:00Z,0.139
518,XS1750974658,2022-01-13T00:00:00Z,0.116
519,XS1750974658,2022-01-14T00:00:00Z,0.141
520,XS1750974658,2022-01-17T00:00:00Z,0.169
521,XS1750974658,2022-01-18T00:00:00Z,0.178
522,XS1750974658,2022-01-19T00:00:00Z,0.167
523,XS1750974658,2022-01-20T00:00:00Z,0.171
524,XS1750974658,2022-01-21T00:00:00Z,0.156
525,XS1750974658,2022-01-24T00:00:00Z,0.14
526,AT0000A286W1,2021-12-15T00:00:00Z,0.231
527,AT0000A286W1,2021-12-16T00:00:00Z,0.247
528,AT0000A286W1,2021-12-17T00:00:00Z,0.225
529,AT0000A286W1,2021-12-20T00:00:00Z,0.244
530,AT0000A286W1,2021-12-21T00:00:00Z,0.31
531,AT0000A286W1,2021-12-22T00:00:00Z,0.322
532,AT0000A286W1,2021-12-23T00:00:00Z,0.375
533,AT0000A286W1,2021-12-24T00:00:00Z,0.395
534,AT0000A286W1,2021-12-27T00:00:00Z,0.375
535,AT0000A286W1,2021-12-28T00:00:00Z,0.382
536,AT0000A286W1,2021-12-29T00:00:00Z,0.433
537,AT0000A286W1,2021-12-30T00:00:00Z,0.443
538,AT0000A286W1,2021-12-31T00:00:00Z,0.43
539,AT0000A286W1,2022-01-03T00:00:00Z,0.472
540,AT0000A286W1,2022-01-04T00:00:00Z,0.462
541,AT0000A286W1,2022-01-05T00:00:00Z,0.465
542,AT0000A286W1,2022-01-06T00:00:00Z,0.478
543,AT0000A286W1,2022-01-07T00:00:00Z,0.493
544,AT0000A286W1,2022-01-10T00:00:00Z,0.513
545,AT0000A286W1,2022-01-11T00:00:00Z,0.515
546,AT0000A286W1,2022-01-12T00:00:00Z,0.487
547,AT0000A286W1,2022-01-13T00:00:00Z,0.457
548,AT0000A286W1,2022-01-14T00:00:00Z,0.498
549,AT0000A286W1,2022-01-17T00:00:00Z,0.513
550,AT0000A286W1,2022-01-18T00:00:00Z,0.52
551,AT0000A286W1,2022-01-19T00:00:00Z,0.534
552,AT0000A286W1,2022-01-20T00:00:00Z,0.515
553,AT0000A286W1,2022-01-21T00:00:00Z,0.496
554,AT0000A286W1,2022-01-24T00:00:00Z,0.479
555,AT0000A2STT8,2022-04-14T00:00:00Z,1.46
556,AT0000A2STT8,2022-04-14T00:00:00Z,1.46
557,AT0000A2STT8,2022-04-19T00:00:00Z,1.509
